Unnamed: 0,TIME,STEP,STEP_NAME,PARAM_ALIAS,VALUE
259,2023-10-02 11:06:58.705,0,STANDBY,TEMP_PROFILE_2,309.4754435090097
260,2023-10-02 11:06:59.700,0,STANDBY,TEMP_PROFILE_2,309.49016809145377
261,2023-10-02 11:07:00.695,0,STANDBY,TEMP_PROFILE_2,309.44747701228414
262,2023-10-02 11:07:01.690,0,STANDBY,TEMP_PROFILE_2,309.2648324445268
263,2023-10-02 11:07:02.685,0,STANDBY,TEMP_PROFILE_2,309.3053474957242
264,2023-10-02 11:07:03.680,0,STANDBY,TEMP_PROFILE_2,309.43094682352825
265,2023-10-02 11:07:04.675,0,STANDBY,TEMP_PROFILE_2,309.3180935164485
266,2023-10-02 11:07:05.670,0,STANDBY,TEMP_PROFILE_2,309.19842167574336
267,2023-10-02 11:07:06.665,0,STANDBY,TEMP_PROFILE_2,309.00933993385263
268,2023-10-02 11:07:07.660,0,STANDBY,TEMP_PROFILE_2,309.2285138334969
269,2023-10-02 11:07:08.655,0,STANDBY,TEMP_PROFILE_2,309.04241988922377
270,2023-10-02 11:07:09.650,0,STANDBY,TEMP_PROFILE_2,309.17346478501105
271,2023-10-02 11:07:10.645,0,STANDBY,TEMP_PROFILE_2,309.14703604894333
272,2023-10-02 11:07:11.640,0,STANDBY,TEMP_PROFILE_2,309.1087867840272
273,2023-10-02 11:07:12.635,0,STANDBY,TEMP_PROFILE_2,309.19835199713793
274,2023-10-02 11:07:13.630,0,STANDBY,TEMP_PROFILE_2,309.06511157301304
275,2023-10-02 11:07:14.625,0,STANDBY,TEMP_PROFILE_2,308.9041442676464
276,2023-10-02 11:07:15.620,0,STANDBY,TEMP_PROFILE_2,309.085103639344
277,2023-10-02 11:07:16.615,0,STANDBY,TEMP_PROFILE_2,308.7366507090667
278,2023-10-02 11:07:17.610,0,STANDBY,TEMP_PROFILE_2,308.7135460134555
279,2023-10-02 11:07:18.605,0,STANDBY,TEMP_PROFILE_2,308.9374335759094
280,2023-10-02 11:07:19.600,0,STANDBY,TEMP_PROFILE_2,308.77063295267897
281,2023-10-02 11:07:20.595,0,STANDBY,TEMP_PROFILE_2,308.9375131628623
282,2023-10-02 11:07:21.590,0,STANDBY,TEMP_PROFILE_2,308.78149407914503
283,2023-10-02 11:07:22.585,0,STANDBY,TEMP_PROFILE_2,308.8871531122134
284,2023-10-02 11:07:23.580,0,STANDBY,TEMP_PROFILE_2,308.65433818116696
285,2023-10-02 11:07:24.575,0,STANDBY,TEMP_PROFILE_2,308.62497368915996
286,2023-10-02 11:07:25.570,0,STANDBY,TEMP_PROFILE_2,308.57207004407894
287,2023-10-02 11:07:26.565,0,STANDBY,TEMP_PROFILE_2,308.5593359017489
288,2023-10-02 11:07:27.560,0,STANDBY,TEMP_PROFILE_2,308.66362331484174
289,2023-10-02 11:07:28.555,0,STANDBY,TEMP_PROFILE_2,308.6888637634994
290,2023-10-02 11:07:29.550,0,STANDBY,TEMP_PROFILE_2,308.4598325810136
291,2023-10-02 11:07:30.545,0,STANDBY,TEMP_PROFILE_2,308.420838990514
292,2023-10-02 11:07:31.540,0,STANDBY,TEMP_PROFILE_2,308.6773331981086
293,2023-10-02 11:07:32.535,0,STANDBY,TEMP_PROFILE_2,308.5928582316058
294,2023-10-02 11:07:33.530,0,STANDBY,TEMP_PROFILE_2,308.5587142193121
295,2023-10-02 11:07:34.525,0,STANDBY,TEMP_PROFILE_2,308.40557015152837
296,2023-10-02 11:07:35.520,0,STANDBY,TEMP_PROFILE_2,308.3910791187879
297,2023-10-02 11:07:36.515,0,STANDBY,TEMP_PROFILE_2,308.49490087250257
298,2023-10-02 11:07:37.510,0,STANDBY,TEMP_PROFILE_2,308.3952579107686
